LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
PRE-HEATER DRAFT PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441FN1_PT01,E_441CN1A_1B_PT01,F_441CN1A_PT03,G_441CN1B_PT03,H_441CN2_PT01,I_441CN3_PT01,J_441CN4_PT01,K_441CN5_PT01,L_451PC1_PT01,M_451PC1_PT03,N_461KL1_PT01
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH Fan Inlet Pressure,PH O/L DRAFT COMMON POINT,Cylone -1A Gas Outlet Pressure,Cylone -1B Gas outlet Pressure,Cylone -2 Gas Outlet Pressure,Cylone -3 Gas Outlet Pressure,Cyc 4 O/L Draft,Cylone -5 Gas Outlet Pressure,Calciner Outlet Pressure,Calciner Intlet Pressure,Kiln Inlet Pressure
UNIT,tph,tph,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
20/08/2019 05:00:00,0.1,280.2,98.2,-607.3,-502.2,-376.3,-484.4,-401.8,-334.6,-293.0,-223.2,-160.8,-18.9,-18.4
20/08/2019 06:00:00,0.1,280.2,98.2,-599.9,-497.2,-376.3,-477.0,-402.4,-336.4,-283.2,-221.4,-160.4,-17.5,-15.6
20/08/2019 07:00:00,0.1,281.5,98.2,-593.1,-491.2,-358.7,-468.9,-403.5,-331.4,-285.7,-219.4,-153.6,-13.3,-15.4
20/08/2019 08:00:00,0.1,278.1,98.2,-582.5,-493.1,-352.7,-470.6,-394.9,-329.7,-286.3,-220.8,-150.5,-15.4,-10.5
20/08/2019 09:00:00,0.1,280.0,98.2,-576.0,-483.6,-355.7,-469.9,-388.9,-329.3,-284.4,-219.5,-157.6,-15.0,-12.5
20/08/2019 10:00:00,0.1,277.7,98.2,-21.4,51.1,54.5,67.0,56.6,56.6,33.0,27.9,50.5,-1.0,1.1
20/08/2019 11:00:00,0.1,217.1,81.1,-11.9,45.2,46.2,61.0,50.4,51.2,26.2,24.0,46.7,-6.6,0.4
20/08/2019 12:00:00,0.1,252.7,91.1,-354.9,-300.1,-177.0,-294.2,-249.6,-187.3,-157.7,-114.6,-75.9,-20.0,-3.9
20/08/2019 13:00:00,0.1,268.3,96.8,-390.8,-344.9,-208.5,-329.6,-265.9,-206.0,-162.9,-128.3,-81.8,-17.1,-4.1
20/08/2019 14:00:00,0.1,273.1,96.8,-481.6,-441.5,-275.1,-428.0,-361.7,-288.5,-235.2,-183.0,-131.7,-11.4,-6.2
20/08/2019 15:00:00,0.1,275.8,96.8,-524.6,-455.9,-301.1,-441.3,-375.0,-301.5,-237.1,-200.5,-147.4,-17.3,-7.2
20/08/2019 16:00:00,0.1,267.7,96.8,-549.7,-458.8,-329.1,-431.5,-370.7,-293.4,-252.6,-204.3,-147.0,-15.0,-28.0
20/08/2019 17:00:00,0.1,275.3,96.8,-569.2,-477.4,-342.6,-448.9,-375.0,-313.4,-273.5,-214.9,-158.4,-16.9,-26.7
20/08/2019 18:00:00,0.1,277.9,98.2,-567.4,-474.5,-348.1,-457.2,-388.0,-319.0,-278.1,-219.4,-155.3,-17.2,-20.7
20/08/2019 19:00:00,0.1,279.3,98.2,-572.1,-476.9,-350.3,-463.2,-390.4,-321.3,-279.8,-236.7,-158.8,-14.9,-25.7
20/08/2019 20:00:00,0.1,277.9,99.6,-575.3,-480.4,-357.9,-464.2,-402.8,-320.5,-285.7,-240.2,-167.2,-15.6,-24.6
20/08/2019 21:00:00,0.1,277.7,98.2,-540.6,-450.6,-338.3,-430.3,-364.6,-305.9,-263.6,-216.1,-146.8,-15.1,-16.6
20/08/2019 22:00:00,0.1,273.3,96.8,-533.2,-445.2,-330.5,-425.9,-366.5,-305.8,-257.6,-208.6,-138.6,-17.6,-20.3
20/08/2019 23:00:00,0.1,272.8,96.8,-518.3,-423.8,-314.0,-407.9,-340.6,-270.7,-235.6,-190.9,-123.1,-17.7,-25.2
21/08/2019 00:00:00,0.1,245.4,89.7,-470.0,-397.5,-299.9,-384.9,-336.0,-259.6,-230.4,-182.4,-122.0,-12.7,-16.2
21/08/2019 01:00:00,0.1,257.5,92.5,-501.3,-408.9,-310.6,-396.6,-345.2,-275.6,-243.2,-202.9,-139.2,-13.0,-25.8
21/08/2019 02:00:00,100.8,259.3,92.5,-43.8,18.1,25.8,35.5,28.5,35.8,10.5,14.8,34.5,-0.9,-4.4
21/08/2019 03:00:00,0.1,0.1,48.4,-41.6,32.9,34.3,52.4,41.0,44.1,17.3,16.6,39.5,-1.7,-1.6
21/08/2019 04:00:00,0.1,0.1,0.0,-25.7,38.0,32.4,54.5,43.4,47.1,17.1,17.9,37.5,-5.0,-1.8
21/08/2019 05:00:00,0.1,0.1,0.0,-43.0,35.7,28.7,51.5,42.5,43.8,16.7,18.3,36.5,-5.5,-0.4
21/08/2019 06:00:00,0.1,0.1,0.0,-91.6,25.8,26.9,43.8,34.3,36.1,11.3,13.2,29.8,-7.4,-2.9
21/08/2019 07:00:00,0.1,0.1,0.0,-95.9,22.7,25.6,39.7,32.2,33.9,10.7,11.0,28.2,-12.1,-4.7
21/08/2019 08:00:00,0.1,0.1,0.0,-69.3,24.6,25.0,41.8,31.9,31.8,12.8,8.7,27.5,-12.0,-3.3
21/08/2019 09:00:00,0.1,0.1,0.0,-60.8,30.1,31.4,47.5,40.1,38.1,18.7,17.1,34.2,-9.5,-0.1
21/08/2019 10:00:00,0.1,0.1,0.0,-47.9,30.2,32.1,47.4,39.3,39.2,19.6,19.6,34.3,-12.3,-0.2
21/08/2019 11:00:00,0.0,0.0,0.0,-36.6,6.6,21.1,22.0,18.6,22.7,7.6,9.7,22.6,-16.0,0.0
21/08/2019 12:00:00,0.1,0.1,0.0,-68.8,-24.4,0.5,-10.0,-2.9,7.4,-2.3,3.6,16.2,-14.2,-5.2
21/08/2019 13:00:00,0.1,0.1,0.0,-62.7,-24.3,0.9,-11.2,-5.0,5.8,-5.7,-0.1,9.2,-14.2,-4.9
21/08/2019 14:00:00,0.1,0.1,0.0,-69.5,-31.4,-6.0,-19.1,-9.6,2.2,-8.6,-1.6,8.6,-14.0,-5.6
21/08/2019 15:00:00,0.1,0.1,0.0,-65.6,-30.1,-5.2,-18.8,-9.0,3.0,-7.9,-0.8,7.3,-13.5,-4.8
21/08/2019 16:00:00,0.1,0.1,0.0,-70.9,-36.6,-18.6,-24.9,-14.7,-2.3,-10.5,-1.6,5.0,-13.3,-4.8
21/08/2019 17:00:00,0.1,0.1,0.0,-72.3,11.4,-20.5,-22.5,-16.5,-1.4,-10.4,0.0,7.4,-16.0,-3.7
21/08/2019 18:00:00,0.1,0.1,0.0,-64.3,-20.6,-18.6,-20.5,-12.9,1.0,-9.9,0.1,5.4,-9.9,-4.9
21/08/2019 19:00:00,0.1,0.1,0.0,-63.4,-33.8,-18.1,-19.4,-12.9,1.6,-8.8,1.5,7.1,-6.3,-5.0
21/08/2019 20:00:00,0.1,0.1,0.0,-64.2,-35.3,-17.3,-21.0,-14.7,0.1,-10.5,-0.2,4.5,-7.8,-4.9
21/08/2019 21:00:00,0.1,0.1,0.0,-65.3,-37.9,-19.5,-23.3,-17.1,-2.1,-12.1,-1.6,2.5,-9.1,-5.2
21/08/2019 22:00:00,0.1,0.1,0.0,-66.8,-40.4,-22.0,-26.6,-19.1,-4.1,-13.5,-2.4,1.3,-10.3,-4.9
21/08/2019 23:00:00,0.1,0.1,0.0,-67.7,-42.6,-24.7,-28.9,-21.4,-5.8,-14.4,-3.3,0.2,-10.5,-5.9
22/08/2019 00:00:00,0.1,0.1,0.0,-69.0,-44.8,-27.7,-31.7,-23.2,-7.2,-15.3,-4.0,-0.8,-10.9,-6.3
22/08/2019 01:00:00,0.1,0.1,0.0,-70.0,-46.8,-30.1,-34.2,-25.0,-8.6,-16.5,-4.7,-1.9,-10.7,-6.6
22/08/2019 02:00:00,0.1,0.1,0.0,-70.9,-48.4,-31.5,-36.3,-26.3,-10.2,-16.5,-4.5,-1.3,-10.6,-7.0
22/08/2019 03:00:00,0.1,0.1,0.0,-72.0,-50.6,-33.2,-37.9,-28.1,-11.4,-18.3,-5.7,-3.0,-10.7,-6.9
22/08/2019 04:00:00,0.1,0.1,0.0,-72.8,-52.2,-35.8,-40.4,-29.7,-12.8,-18.9,-6.3,-4.1,-10.7,-7.3
22/08/2019 05:00:00,0.1,0.1,0.0,-74.0,-54.2,-37.6,-42.2,-31.2,-14.2,-20.3,-7.2,-4.8,-10.5,-7.7
22/08/2019 06:00:00,0.1,0.1,0.0,-75.1,-55.8,-39.8,-44.1,-32.8,-15.2,-21.3,-7.8,-5.7,-10.7,-8.2
22/08/2019 07:00:00,0.1,0.1,0.0,-8.2,8.4,11.5,17.8,13.1,19.3,5.0,8.9,10.6,-5.1,-1.1
22/08/2019 08:00:00,0.1,0.1,0.0,-1.7,19.2,21.5,29.0,24.6,28.2,15.0,15.9,23.8,-10.0,0.1
22/08/2019 09:00:00,7.4,30.2,48.4,-4.6,20.9,21.7,31.1,25.9,31.6,16.1,18.8,25.3,-10.4,-0.5
22/08/2019 10:00:00,7.4,11.5,48.4,-4.9,21.7,21.9,32.5,27.1,32.8,16.4,20.3,25.7,-7.2,-0.7
22/08/2019 11:00:00,6.6,101.3,56.9,-5.0,22.8,22.1,33.5,27.6,33.5,17.1,21.4,26.3,-12.0,0.6
22/08/2019 12:00:00,0.1,154.3,66.9,-3.1,23.0,25.8,32.6,28.2,34.3,17.8,21.8,28.4,-12.6,0.9
22/08/2019 13:00:00,0.1,153.4,66.9,-1.6,23.0,25.3,31.8,29.4,35.7,18.7,24.7,29.8,-3.3,0.2
22/08/2019 14:00:00,0.1,152.6,65.5,-3.2,24.5,25.7,33.8,29.0,36.1,19.9,28.0,28.8,-3.7,0.9
22/08/2019 15:00:00,0.1,152.2,66.9,-4.7,24.0,26.9,34.1,28.8,34.1,17.2,20.5,24.9,-12.0,0.8
22/08/2019 16:00:00,0.1,154.8,65.5,2.0,25.4,25.1,33.8,32.9,44.9,18.7,31.8,27.6,-3.8,7.6
22/08/2019 17:00:00,0.1,152.4,65.5,-2.0,26.6,25.0,37.0,33.0,41.3,24.5,33.6,33.3,0.8,4.3
22/08/2019 18:00:00,0.1,152.7,65.5,-1.3,30.1,24.2,43.3,35.2,42.6,27.5,32.1,36.8,6.1,3.9
22/08/2019 19:00:00,0.1,154.1,65.5,-1.8,33.7,24.1,47.6,39.2,48.4,27.7,34.1,38.9,0.8,6.7
22/08/2019 20:00:00,0.1,152.2,65.5,-0.9,34.0,24.6,51.9,40.9,50.8,29.3,41.8,40.4,11.5,7.1
22/08/2019 21:00:00,0.1,153.5,65.5,-5.0,34.0,24.6,50.5,41.8,54.1,28.4,42.6,40.3,9.7,5.7
22/08/2019 22:00:00,0.1,153.2,66.9,-2.6,36.4,24.9,52.1,43.2,50.9,31.4,44.4,45.2,1.6,11.3
22/08/2019 23:00:00,0.1,155.1,66.9,-3.6,36.8,24.4,51.9,46.1,50.5,31.3,37.6,48.7,3.0,1.5
23/08/2019 00:00:00,0.1,151.8,65.5,-12.2,30.6,21.4,45.4,38.2,43.1,22.6,24.9,39.1,6.4,-2.2
23/08/2019 01:00:00,0.1,142.4,64.0,-169.1,-117.1,-39.6,-13.8,-77.8,-42.1,-44.4,-22.0,-0.1,8.8,-2.2
23/08/2019 02:00:00,0.1,152.4,66.9,-207.9,-155.3,-69.9,-148.1,-126.3,12.1,-78.4,-62.0,-30.2,-8.1,-2.8
23/08/2019 03:00:00,0.1,152.8,66.9,-209.5,-150.1,-140.8,-141.2,-111.9,-99.4,-64.9,-45.3,-13.4,-9.3,-9.9
23/08/2019 04:00:00,0.1,112.3,59.8,-146.2,-98.3,-86.3,-85.1,-70.8,-80.8,-40.0,-28.2,-3.9,-8.6,-5.6
23/08/2019 05:00:00,0.1,102.1,56.9,-2.1,44.6,64.4,66.0,52.6,-53.4,25.2,26.3,45.3,-5.6,1.3
23/08/2019 06:00:00,0.1,51.8,49.8,-17.8,48.4,67.7,68.7,55.8,-21.4,28.4,30.0,50.4,-7.3,4.0
23/08/2019 07:00:00,0.1,52.0,51.2,-34.1,40.3,56.5,58.1,51.9,67.8,23.0,24.5,43.3,-8.2,3.3
23/08/2019 08:00:00,0.1,101.5,55.5,-19.3,42.0,59.5,61.3,53.6,205.6,27.0,25.7,44.1,-10.9,4.4
23/08/2019 09:00:00,0.1,151.8,64.0,-6.9,47.0,65.5,66.3,55.5,285.4,30.9,30.5,49.4,-11.4,4.7
23/08/2019 10:00:00,0.1,152.6,65.5,-9.3,44.0,67.4,66.5,54.4,344.8,28.9,29.0,47.7,-8.9,2.3
23/08/2019 11:00:00,0.1,102.6,56.9,-7.8,42.6,67.0,66.2,53.8,336.5,29.1,31.7,49.2,-2.9,2.3
23/08/2019 12:00:00,0.1,172.5,69.7,-121.3,-69.2,-52.2,-52.4,-41.2,330.5,-18.8,-8.0,18.4,-1.3,1.5
23/08/2019 13:00:00,0.1,215.3,79.7,-253.4,-199.9,-200.5,-207.5,-166.8,324.2,-97.4,-78.6,-42.8,-14.1,-5.1
23/08/2019 14:00:00,0.1,228.0,84.0,-345.5,-288.2,-285.0,-292.9,-238.7,332.5,-144.9,-117.4,-74.3,-16.1,-13.2
23/08/2019 15:00:00,0.1,245.8,91.1,-395.0,-348.5,-337.2,-341.1,-282.1,259.8,-170.4,-141.0,-93.3,-17.2,-17.1
23/08/2019 16:00:00,0.1,262.4,93.9,-362.9,-311.7,-289.0,-296.1,-243.9,184.6,-152.2,-125.8,-83.0,-17.7,-14.2
23/08/2019 17:00:00,0.1,243.0,89.7,-354.4,-302.2,-281.0,-285.1,-234.7,-218.4,-139.0,-110.7,-73.4,-14.9,-17.2
23/08/2019 18:00:00,0.1,252.7,92.5,-462.3,-411.2,-396.6,-407.3,-328.7,-11.5,-210.6,-171.0,-124.4,-16.4,-19.6
23/08/2019 19:00:00,0.1,264.2,95.4,-479.5,-423.1,-422.0,-423.8,-343.3,78.8,-227.4,-183.5,-133.2,-18.9,-20.9
23/08/2019 20:00:00,0.1,274.9,98.2,-487.5,-420.1,-419.6,-430.3,-347.3,126.0,-229.7,-188.1,-133.5,-15.5,-12.4
23/08/2019 21:00:00,0.1,274.0,98.2,-530.7,-438.4,-425.5,-427.1,-347.4,92.0,-234.1,-191.8,-134.5,-10.5,-7.7
23/08/2019 22:00:00,0.1,275.8,98.2,-523.3,-420.8,-433.0,-417.6,-350.3,167.7,-240.7,-196.4,-131.3,-19.4,-10.4
23/08/2019 23:00:00,0.1,273.5,96.8,-409.5,-325.9,-325.3,-315.0,-267.9,244.1,-178.7,-138.3,-91.3,-8.8,-7.1
24/08/2019 00:00:00,0.1,274.4,98.2,-571.7,-455.8,-446.1,-452.9,-388.5,248.9,-273.7,-228.3,-155.0,-11.4,-5.1
24/08/2019 01:00:00,0.1,276.4,98.2,-450.8,-371.6,-352.2,-358.7,-315.9,184.0,-233.3,-195.7,-147.6,-5.3,-6.2
24/08/2019 02:00:00,0.1,275.0,96.8,-547.2,-428.8,-422.0,-433.7,-354.1,165.6,-240.4,-208.7,-147.8,-6.4,-5.0
24/08/2019 03:00:00,0.1,274.3,96.8,-572.8,-458.0,-454.1,-457.0,-395.7,135.2,-276.1,-238.3,-164.1,-4.8,-5.5
24/08/2019 04:00:00,0.1,274.0,98.2,-520.6,-425.1,-420.0,-424.0,-352.6,205.5,-249.2,-209.0,-137.5,-9.0,-4.8
24/08/2019 05:00:00,0.1,276.2,96.8,-514.5,-410.6,-406.8,-408.6,-354.0,197.1,-251.5,-219.8,-146.6,-13.8,-5.8
24/08/2019 06:00:00,0.1,276.0,98.2,-587.3,-475.5,-462.0,-465.9,-408.9,152.6,-287.9,-247.5,-168.0,-11.6,-10.2
24/08/2019 07:00:00,0.1,275.7,98.2,-580.4,-464.0,-461.9,-455.1,-404.8,229.7,-270.3,-234.2,-157.1,-17.9,-8.8
24/08/2019 08:00:00,0.1,275.7,96.8,-586.1,-461.1,-469.4,-474.3,-397.4,303.7,-268.9,-236.6,-161.2,-19.6,-6.2
24/08/2019 09:00:00,0.1,276.5,99.6,-580.1,-466.1,-469.5,-470.4,-406.5,302.7,-280.3,-240.0,-158.5,-19.1,-8.8
24/08/2019 10:00:00,0.1,276.8,99.6,-585.1,-463.8,-465.4,-459.2,-379.1,283.1,-260.4,-220.2,-141.4,-16.6,-28.2
24/08/2019 11:00:00,0.1,275.4,98.2,-589.2,-475.8,-455.1,-459.6,-400.5,221.6,-279.3,-227.9,-162.8,-24.1,-30.8
24/08/2019 12:00:00,0.1,278.5,99.6,-579.7,-474.5,-460.5,-463.5,-397.1,214.4,-280.5,-234.4,-163.0,-19.3,-22.7
24/08/2019 13:00:00,0.1,284.9,101.0,-586.5,-484.4,-464.4,-464.2,-394.1,109.9,-283.8,-233.7,-161.0,-19.6,-29.1
24/08/2019 14:00:00,0.1,288.6,101.0,-600.5,-493.6,-469.4,-447.5,-411.6,175.2,-290.1,-240.6,-159.5,-24.7,-29.6
24/08/2019 15:00:00,0.1,286.2,101.0,-597.7,-486.1,-471.5,-457.4,-404.3,3.7,-283.4,-227.6,-160.7,-21.0,-30.9
24/08/2019 16:00:00,0.1,280.3,99.6,-604.4,-488.0,-481.1,-459.9,-412.2,100.8,-287.0,-233.2,-158.0,-22.6,-21.2
24/08/2019 17:00:00,0.1,278.5,99.6,-601.5,-486.6,-483.9,-458.3,-412.8,107.5,-289.2,-239.5,-160.7,-21.1,-23.9
24/08/2019 18:00:00,0.1,283.2,99.6,-597.5,-479.7,-469.4,-451.3,-409.4,-311.5,-284.0,-228.7,-157.9,-16.4,-20.1
24/08/2019 19:00:00,0.1,285.2,101.0,-614.0,-490.8,-475.6,-415.4,-418.3,-326.9,-292.0,-241.9,-162.3,-19.8,-27.8
24/08/2019 20:00:00,0.1,287.3,101.0,-610.8,-492.4,-474.4,-447.8,-420.1,-330.0,-295.3,-246.5,-165.3,-24.3,-27.5
24/08/2019 21:00:00,0.1,284.3,101.0,-615.1,-497.4,-487.3,-463.1,-423.9,-333.3,-293.2,-244.7,-166.1,-22.4,-30.4
24/08/2019 22:00:00,0.1,287.6,101.0,-612.7,-494.2,-482.2,-461.5,-423.5,-326.8,-294.9,-239.7,-166.9,-25.9,-26.3
24/08/2019 23:00:00,0.1,287.7,102.5,-616.0,-492.8,-480.7,-458.8,-415.9,-320.7,-288.5,-239.4,-162.2,-17.0,-16.2
25/08/2019 00:00:00,0.1,287.8,101.0,-583.0,-472.1,-470.6,-441.3,-409.1,-328.1,-288.1,-244.0,-168.4,-23.5,-21.1
25/08/2019 01:00:00,0.1,288.0,101.0,-612.3,-494.9,-486.9,-464.1,-422.6,-326.1,-292.4,-239.7,-166.9,-19.2,-24.6
25/08/2019 02:00:00,0.1,291.5,103.9,-618.7,-498.8,-486.1,-469.0,-425.7,-330.2,-299.6,-249.0,-171.2,-23.5,-23.2
25/08/2019 03:00:00,0.1,292.6,102.5,-520.2,-455.8,-439.2,-432.8,-384.3,-284.5,-260.6,-218.8,-139.7,-17.3,-20.5
25/08/2019 04:00:00,0.1,294.5,103.9,-530.2,-478.1,-450.7,-441.2,-396.2,-299.4,-270.5,-222.7,-155.5,-17.4,-17.6
25/08/2019 05:00:00,0.1,296.6,103.9,-528.3,-472.7,-459.1,-421.6,-396.2,-307.6,-270.9,-226.3,-154.4,-18.7,-16.5
25/08/2019 06:00:00,0.1,296.8,105.3,-537.9,-493.9,-471.9,-380.2,-403.2,-309.7,-271.3,-228.4,-160.6,-20.0,-24.9
25/08/2019 07:00:00,0.1,307.7,103.9,-540.0,-500.9,-475.6,-447.7,-401.2,-314.9,-264.9,-230.2,-156.0,-20.9,-19.9
25/08/2019 08:00:00,0.1,298.4,103.9,-371.0,-320.8,-318.5,-269.3,-279.7,-215.0,-185.8,-168.5,-110.4,-12.1,-2.5
25/08/2019 09:00:00,0.1,284.4,101.0,-9.0,26.3,38.8,30.8,38.4,42.6,19.4,26.4,47.3,-3.7,1.5
25/08/2019 10:00:00,0.1,242.0,91.1,-11.6,30.6,45.5,25.9,39.7,41.7,16.3,20.3,41.3,-9.0,-1.0
25/08/2019 11:00:00,0.1,276.8,99.6,-443.2,-376.7,-388.7,-350.5,-324.0,-250.9,-196.8,-171.2,-109.1,-20.9,-17.6
25/08/2019 12:00:00,0.1,283.0,101.0,-588.5,-477.6,-464.2,-443.3,-393.5,-309.8,-261.5,-225.3,-151.4,-22.1,-27.8
25/08/2019 13:00:00,0.1,294.3,103.9,-597.9,-482.6,-471.5,-449.5,-401.5,-316.1,-277.2,-227.8,-157.8,-18.6,-27.8
25/08/2019 14:00:00,0.1,295.6,103.9,-606.6,-491.9,-481.9,-455.6,-408.5,-323.4,-284.8,-236.2,-162.8,-21.0,-29.6
25/08/2019 15:00:00,0.1,294.3,103.9,-609.1,-494.2,-477.6,-461.1,-408.2,-325.6,-286.9,-238.2,-164.3,-13.1,-22.4
25/08/2019 16:00:00,0.1,294.8,103.9,-608.7,-496.2,-482.6,-459.5,-411.3,-328.7,-288.1,-229.1,-165.7,-16.1,-26.1
25/08/2019 17:00:00,0.1,297.6,103.9,-617.9,-506.0,-489.3,-469.3,-414.6,-326.2,-291.9,-242.8,-166.6,-16.3,-29.7
25/08/2019 18:00:00,0.1,297.8,103.9,-643.2,-517.6,-507.6,-392.2,-429.6,-346.3,-305.5,-253.1,-177.4,-19.5,-40.8
25/08/2019 19:00:00,0.1,297.2,103.9,-645.6,-516.4,-509.1,-488.6,-430.5,-340.8,-304.6,-253.5,-176.3,-19.1,-28.6
25/08/2019 20:00:00,0.1,295.6,103.9,-640.6,-514.5,-498.0,-485.3,-433.1,-344.2,-307.4,-247.3,-176.4,-25.4,-33.2
25/08/2019 21:00:00,0.1,295.5,103.9,-643.6,-516.3,-508.6,-481.2,-432.9,-345.9,-303.3,-242.6,-179.5,-22.2,-31.0
25/08/2019 22:00:00,0.1,294.8,103.9,-645.2,-518.3,-503.9,-445.1,-431.9,-335.3,-302.2,-246.7,-179.1,-20.0,-27.1
25/08/2019 23:00:00,0.1,295.2,103.9,-638.7,-509.7,-508.1,-477.9,-426.1,-338.6,-290.8,-250.7,-172.2,-20.2,-34.7
26/08/2019 00:00:00,0.1,298.6,103.9,-647.4,-523.0,-508.4,-487.6,-439.8,-347.8,-305.8,-250.5,-179.7,-21.9,-41.5
26/08/2019 01:00:00,0.1,298.4,105.3,-653.7,-521.6,-509.7,-491.0,-448.6,-357.3,-305.3,-253.9,-178.4,-20.1,-37.1
26/08/2019 02:00:00,0.1,299.7,105.3,-644.2,-516.7,-500.6,-486.4,-444.7,-351.2,-306.0,-254.4,-180.6,-15.8,-44.4
26/08/2019 03:00:00,0.1,300.3,105.3,-659.8,-523.1,-500.9,-453.4,-444.4,-350.7,-309.0,-259.1,-184.1,-21.5,-44.8
26/08/2019 04:00:00,0.1,299.4,105.3,-655.0,-518.1,-525.4,-371.3,-450.3,-361.8,-310.1,-266.2,-186.5,-16.7,-40.7
26/08/2019 05:00:00,0.1,299.0,105.3,-661.9,-494.4,-514.5,-501.1,-453.7,-361.7,-312.0,-259.5,-184.7,-16.2,-47.6
26/08/2019 06:00:00,0.1,299.1,105.3,-648.0,-528.7,-515.4,-491.2,-443.2,-346.5,-302.8,-256.5,-178.4,-21.6,-34.2
26/08/2019 07:00:00,0.1,300.5,105.3,-644.4,-524.6,-502.7,-487.0,-438.9,-347.8,-301.5,-255.7,-175.6,-22.4,-29.8
26/08/2019 08:00:00,0.1,299.9,105.3,-630.9,-512.9,-501.6,-482.2,-427.7,-331.6,-286.0,-249.9,-167.6,-18.2,-27.8
26/08/2019 09:00:00,0.1,301.4,105.3,-645.9,-525.3,-512.6,-491.3,-438.6,-339.3,-304.0,-259.7,-174.2,-17.1,-27.1
26/08/2019 10:00:00,0.1,298.9,105.3,-640.5,-523.6,-508.1,-490.2,-440.8,-344.6,-296.2,-250.4,-173.7,-18.7,-17.1
26/08/2019 11:00:00,0.1,300.7,105.3,-648.2,-530.3,-517.2,-493.0,-443.6,-353.4,-301.1,-262.8,-180.9,-22.8,-34.6
26/08/2019 12:00:00,0.1,304.7,105.3,-647.3,-534.2,-510.2,-495.9,-449.0,-356.6,-310.6,-263.0,-184.1,-18.7,-33.2
26/08/2019 13:00:00,0.1,308.1,106.7,-661.6,-538.5,-522.2,-509.5,-456.7,-364.1,-312.9,-269.5,-185.6,-19.5,-32.7
26/08/2019 14:00:00,0.1,306.4,105.3,-640.5,-523.9,-514.2,-488.3,-437.6,-347.5,-299.9,-251.1,-172.5,-15.3,-27.0
26/08/2019 15:00:00,0.1,305.7,105.3,-655.3,-534.2,-512.3,-499.2,-449.1,-355.4,-309.7,-259.6,-179.5,-15.5,-32.5
26/08/2019 16:00:00,0.1,305.5,105.3,-659.5,-533.8,-509.0,-500.8,-452.6,-351.9,-312.0,-257.6,-183.0,-19.6,-31.6
26/08/2019 17:00:00,0.1,316.7,108.2,-585.5,-527.9,-520.2,-508.3,-434.8,-343.9,-293.6,-253.9,-173.4,-12.4,-33.5
26/08/2019 18:00:00,0.1,322.3,109.6,-598.8,-549.2,-534.6,-517.3,-438.4,-346.9,-300.8,-264.9,-176.2,-11.6,-32.2
26/08/2019 19:00:00,0.1,315.5,108.2,-624.6,-546.9,-514.9,-503.5,-434.1,-344.3,-304.5,-258.4,-178.0,-17.0,-30.1
26/08/2019 20:00:00,0.1,321.7,109.6,-570.3,-518.8,-501.2,-481.6,-414.6,-339.6,-289.7,-252.5,-168.6,-12.6,-25.8
26/08/2019 21:00:00,0.1,319.8,109.6,-594.4,-542.0,-521.0,-507.1,-432.5,-346.9,-299.1,-252.7,-170.3,-16.1,-32.1
26/08/2019 22:00:00,0.1,321.0,109.6,-587.8,-538.5,-517.4,-499.9,-425.1,-338.0,-291.7,-256.6,-169.7,-15.2,-25.9
26/08/2019 23:00:00,0.1,321.9,109.6,-598.3,-552.3,-529.8,-514.8,-442.2,-354.5,-298.1,-259.2,-176.4,-19.9,-34.6
27/08/2019 00:00:00,0.1,321.5,109.6,-617.3,-569.3,-546.9,-529.6,-441.0,-357.7,-305.0,-258.3,-175.7,-16.8,-31.5
27/08/2019 01:00:00,0.1,320.7,109.6,-618.4,-570.4,-534.3,-507.4,-451.1,-357.8,-311.0,-261.7,-176.1,-18.8,-32.3
27/08/2019 02:00:00,0.1,318.6,109.6,-618.3,-565.7,-545.1,-520.0,-446.2,-353.9,-303.7,-258.1,-176.6,-15.4,-29.7
27/08/2019 03:00:00,0.1,319.6,109.6,-618.6,-570.0,-541.8,-531.9,-452.5,-363.3,-301.4,-255.4,-180.1,-19.4,-30.2
27/08/2019 04:00:00,0.1,319.7,109.6,-420.7,-377.2,-346.4,-330.4,-309.7,-236.0,-206.2,-169.8,-117.4,0.5,-6.5
27/08/2019 05:00:00,0.1,263.7,96.8,-460.0,-409.4,-378.3,-376.9,-324.0,-247.4,-215.3,-187.2,-123.6,-9.5,-14.9
27/08/2019 06:00:00,0.1,269.3,98.2,-470.9,-421.6,-396.2,-377.6,-330.9,-262.9,-223.2,-182.9,-126.6,-14.1,-14.0
27/08/2019 07:00:00,0.1,279.0,99.6,-487.1,-440.6,-413.1,-403.5,-333.2,-273.1,-231.9,-197.9,-135.7,-12.4,-20.0
27/08/2019 08:00:00,0.1,288.1,102.5,-514.4,-469.7,-455.2,-406.6,-363.5,-290.1,-245.3,-211.3,-142.6,-14.2,-22.8
